monthly_usage_hours,days_since_signup,num_support_tickets,avg_session_minutes,num_referrals,discount_pct_used,upgraded
44.0,106.0,2.0,25.8,1.0,30.3,1
53.1,233.0,1.0,11.0,0.0,11.0,0
29.3,155.0,0.0,29.2,2.0,0.0,0
16.6,89.0,0.0,23.3,3.0,0.0,1
22.4,183.0,0.0,19.8,2.0,7.7,1
36.4,71.0,1.0,17.6,2.0,0.0,0
41.2,293.0,0.0,32.0,1.0,21.3,1
32.7,97.0,2.0,25.5,2.0,22.8,0
62.9,237.0,4.0,20.1,0.0,18.7,1
57.5,51.0,1.0,25.1,1.0,45.0,1
39.5,171.0,5.0,32.0,1.0,22.5,0
58.6,214.0,4.0,12.4,0.0,15.0,1
57.5,259.0,0.0,28.9,0.0,0.0,0
43.2,269.0,0.0,36.4,0.0,0.0,0
30.4,236.0,0.0,30.6,1.0,0.0,0
43.6,131.0,5.0,38.1,1.0,26.3,0
57.5,103.0,3.0,26.5,0.0,31.6,1
40.4,250.0,0.0,12.0,1.0,0.0,0
39.9,393.0,0.0,18.9,0.0,26.1,1
14.1,199.0,0.0,19.0,2.0,10.1,0
43.9,265.0,0.0,36.6,0.0,1.3,0
52.0,1.0,3.0,24.0,1.0,0.0,0
47.0,1.0,2.0,22.5,1.0,6.2,0
44.0,228.0,0.0,10.2,1.0,0.0,0
34.7,132.0,2.0,21.2,1.0,16.4,0
45.8,111.0,3.0,14.3,1.0,29.8,1
54.2,255.0,0.0,36.9,0.0,4.6,0
42.3,64.0,3.0,19.4,1.0,14.8,0
23.3,165.0,0.0,26.3,2.0,13.2,1
22.2,149.0,0.0,8.5,2.0,8.8,0
28.3,149.0,1.0,13.7,2.0,0.0,1
38.2,200.0,0.0,24.6,1.0,4.2,1
32.8,274.0,6.0,26.2,0.0,0.0,1
14.8,181.0,0.0,16.1,3.0,18.0,0
41.4,396.0,0.0,13.8,0.0,21.8,1
38.1,62.0,1.0,23.5,2.0,3.2,0
34.3,174.0,2.0,7.0,1.0,8.7,0
27.2,151.0,1.0,14.1,2.0,21.6,0
35.9,291.0,0.0,14.3,1.0,0.0,0
26.3,300.0,2.0,30.6,1.0,10.2,1
5.1,134.0,0.0,27.1,3.0,4.2,1
40.9,172.0,4.0,31.0,1.0,9.5,1
43.9,274.0,0.0,31.4,0.0,0.0,0
10.3,98.0,0.0,11.2,3.0,0.0,1
14.3,69.0,1.0,16.5,3.0,0.0,1
34.5,8.0,4.0,28.4,2.0,26.0,1
43.3,187.0,3.0,13.8,1.0,11.8,0
28.4,138.0,0.0,25.7,2.0,5.0,0
49.1,11.0,2.0,19.9,1.0,0.0,0
27.6,251.0,1.0,27.2,1.0,5.3,0
37.0,320.0,0.0,12.2,1.0,0.0,0
55.7,241.0,4.0,24.9,0.0,15.0,1
36.4,134.0,5.0,15.4,1.0,9.4,1
34.5,16.0,2.0,24.2,2.0,32.0,1
19.5,172.0,0.0,31.5,2.0,6.4,1
47.6,175.0,4.0,9.4,1.0,22.5,1
50.9,238.0,0.0,26.0,0.0,9.1,0
30.1,262.0,1.0,24.1,1.0,4.7,0
44.2,321.0,0.0,19.6,0.0,0.0,0
22.3,144.0,0.0,33.5,2.0,17.5,0
36.6,294.0,0.0,23.5,1.0,13.8,1
53.8,189.0,0.0,17.4,0.0,0.0,0
50.9,1.0,2.0,21.6,1.0,0.0,0
25.0,150.0,0.0,24.0,2.0,10.1,0
50.9,29.0,3.0,20.6,1.0,0.0,0
29.4,227.0,2.0,30.4,1.0,1.1,1
68.1,218.0,1.0,14.0,0.0,11.5,0
5.9,287.0,0.0,9.8,3.0,0.8,0
2.6,297.0,0.0,37.2,3.0,34.5,0
39.7,28.0,2.0,23.9,2.0,9.6,0
29.1,226.0,5.0,22.3,1.0,0.0,1
21.4,170.0,1.0,24.7,2.0,0.7,1
44.1,297.0,0.0,30.7,0.0,0.0,0
43.5,278.0,1.0,28.0,0.0,0.0,1
45.9,208.0,5.0,24.4,0.0,32.6,0
34.1,89.0,1.0,16.7,2.0,5.7,0
19.3,185.0,1.0,23.3,2.0,5.3,1
53.3,264.0,0.0,11.7,0.0,0.0,0
36.3,37.0,2.0,24.6,2.0,23.1,0
65.6,251.0,0.0,24.5,0.0,6.0,0
44.7,243.0,1.0,17.9,0.0,9.8,0
59.4,117.0,2.0,23.0,0.0,29.9,1
46.9,269.0,0.0,25.3,0.0,7.3,1
32.9,101.0,1.0,17.8,2.0,2.7,0
33.6,113.0,0.0,31.5,2.0,0.0,0
56.1,91.0,4.0,1.0,0.0,22.0,1
32.5,173.0,0.0,17.1,1.0,0.0,0
46.1,224.0,1.0,16.6,0.0,0.0,0
41.6,28.0,2.0,26.9,2.0,5.8,0
69.3,1.0,4.0,19.5,0.0,0.0,0
33.4,299.0,1.0,18.5,1.0,7.4,0
36.7,183.0,4.0,13.3,1.0,13.6,0
32.6,226.0,3.0,24.2,1.0,13.3,0
26.2,277.0,1.0,34.9,1.0,4.2,1
80.0,219.0,1.0,16.3,0.0,19.1,0
42.1,229.0,3.0,19.3,1.0,20.3,0
52.5,205.0,0.0,31.0,0.0,0.0,0
35.7,212.0,5.0,33.1,1.0,27.7,0
37.7,115.0,1.0,23.8,1.0,0.0,0
27.7,87.0,4.0,6.0,2.0,3.8,1
60.2,255.0,2.0,11.5,0.0,15.7,0
31.6,91.0,0.0,19.7,2.0,0.0,0
28.2,289.0,0.0,22.5,1.0,12.4,1
20.1,191.0,0.0,13.3,2.0,7.5,1
57.6,176.0,4.0,30.8,0.0,25.4,1
47.8,214.0,2.0,19.1,0.0,3.0,0
54.3,305.0,0.0,25.8,0.0,0.0,0
42.4,278.0,0.0,21.7,1.0,7.7,0
45.0,225.0,2.0,9.6,0.0,11.2,0
37.8,218.0,1.0,13.1,1.0,9.9,0
15.0,180.0,0.0,20.3,3.0,3.1,0
32.6,83.0,2.0,9.4,2.0,15.5,0
25.3,157.0,2.0,29.8,2.0,34.0,0
64.3,138.0,2.0,18.6,0.0,35.9,1
36.4,41.0,2.0,4.2,2.0,30.5,1
35.3,72.0,2.0,27.6,2.0,6.5,0
35.3,71.0,2.0,29.6,2.0,17.7,0
19.0,179.0,0.0,21.6,2.0,21.0,0
27.7,241.0,1.0,13.1,1.0,1.0,1
24.2,136.0,1.0,8.3,2.0,28.9,0
53.4,182.0,0.0,36.4,0.0,0.6,0
41.2,67.0,1.0,23.6,1.0,0.0,0
58.8,75.0,4.0,2.4,0.0,27.8,1
29.8,148.0,0.0,27.2,2.0,0.0,1
55.1,225.0,0.0,20.7,0.0,0.0,0
36.5,390.0,1.0,15.8,0.0,15.7,1
49.1,37.0,2.0,5.9,1.0,0.0,0
22.3,161.0,0.0,29.7,2.0,7.6,0
27.1,295.0,2.0,26.8,1.0,5.7,0
33.8,90.0,1.0,16.9,2.0,9.3,0
34.1,168.0,1.0,27.5,1.0,6.0,1
23.4,293.0,0.0,15.4,1.0,9.3,1
28.6,131.0,0.0,9.4,2.0,15.6,0
25.6,258.0,0.0,23.5,2.0,0.0,0
85.2,235.0,0.0,30.1,0.0,12.8,0
60.8,195.0,4.0,18.3,0.0,21.8,1
18.9,162.0,0.0,16.8,2.0,7.7,1
54.4,258.0,0.0,16.8,0.0,5.0,0
43.7,210.0,3.0,7.2,1.0,8.9,0
50.2,12.0,2.0,17.3,1.0,0.0,0
50.4,213.0,0.0,17.5,0.0,0.0,0
31.1,117.0,1.0,15.6,2.0,14.2,0
49.5,322.0,0.0,18.0,0.0,0.0,0
41.1,219.0,2.0,7.0,1.0,8.7,0
33.0,271.0,1.0,23.8,1.0,0.0,0
42.8,226.0,1.0,17.9,1.0,0.0,0
38.3,273.0,1.0,25.5,1.0,8.6,1
34.8,142.0,0.0,17.2,2.0,10.2,1
42.1,113.0,0.0,24.6,1.0,0.0,0
45.8,75.0,4.0,12.2,1.0,27.8,1
18.2,196.0,0.0,23.9,2.0,7.0,0
31.0,247.0,0.0,4.2,1.0,8.7,1
48.3,199.0,4.0,18.0,0.0,20.2,1
37.2,88.0,0.0,24.8,2.0,0.0,0
27.7,133.0,1.0,16.5,2.0,20.2,0
61.9,252.0,0.0,26.2,0.0,12.6,0
18.3,205.0,1.0,26.8,2.0,0.9,1
39.7,267.0,0.0,16.7,1.0,0.0,0
49.1,423.0,3.0,13.3,0.0,14.4,1
27.2,151.0,0.0,11.7,2.0,1.8,0
69.4,162.0,4.0,3.4,0.0,30.1,1
18.4,127.0,0.0,11.4,3.0,11.2,1
57.3,260.0,0.0,1.0,0.0,1.4,0
20.5,153.0,2.0,13.1,2.0,0.0,0
44.5,38.0,3.0,23.0,1.0,28.9,1
73.0,306.0,0.0,18.8,0.0,0.0,0
51.1,22.0,1.0,34.1,1.0,45.8,1
22.9,158.0,0.0,20.7,2.0,6.7,0
33.9,227.0,5.0,13.7,1.0,28.4,0
24.7,239.0,0.0,30.8,2.0,9.7,1
48.6,424.0,1.0,18.7,0.0,22.2,1
66.7,257.0,0.0,19.7,0.0,5.4,0
40.0,268.0,0.0,27.6,1.0,0.0,0
51.1,238.0,0.0,25.6,0.0,4.6,0
41.6,171.0,3.0,20.3,1.0,17.4,0
31.4,81.0,1.0,28.5,2.0,11.0,0
54.9,238.0,0.0,19.7,0.0,0.0,0
47.2,43.0,2.0,21.7,1.0,2.4,0
40.3,115.0,3.0,21.2,1.0,29.3,1
63.3,288.0,0.0,11.6,0.0,0.0,0
33.2,101.0,2.0,21.8,2.0,21.2,0
77.7,212.0,0.0,31.0,0.0,6.5,0
61.9,283.0,0.0,9.9,0.0,1.1,0
23.9,122.0,5.0,36.1,2.0,3.7,1
23.7,177.0,0.0,27.7,2.0,8.1,0
16.3,94.0,4.0,34.3,2.0,0.0,1
54.4,187.0,1.0,15.9,0.0,0.8,0
32.7,246.0,1.0,4.0,1.0,7.4,1
23.6,166.0,0.0,18.8,2.0,11.4,0
42.9,300.0,0.0,13.8,0.0,0.0,1
33.1,109.0,0.0,10.5,2.0,0.0,0
40.1,240.0,0.0,17.2,1.0,8.3,0
16.0,192.0,0.0,44.9,2.0,0.0,0
43.6,178.0,5.0,22.7,1.0,9.6,1
26.0,119.0,0.0,13.5,2.0,6.0,0
37.7,261.0,0.0,21.4,1.0,5.1,0
59.0,204.0,0.0,7.6,0.0,0.0,0
34.8,243.0,2.0,18.6,1.0,20.1,0
32.3,90.0,1.0,25.6,2.0,12.3,0
41.1,267.0,2.0,2.3,1.0,11.5,0
39.5,319.0,4.0,13.2,0.0,2.1,1
29.7,298.0,0.0,5.8,1.0,6.5,1
50.6,1.0,3.0,18.8,1.0,13.7,0
42.9,276.0,0.0,18.1,1.0,0.0,0
31.0,271.0,0.0,26.0,1.0,0.0,0
8.0,226.0,0.0,21.1,3.0,12.0,0
24.6,175.0,0.0,20.0,2.0,9.8,0
41.9,189.0,1.0,23.8,1.0,6.5,0
24.9,146.0,0.0,31.1,2.0,14.8,1
28.3,159.0,1.0,17.6,2.0,7.6,0
68.5,244.0,0.0,38.5,0.0,2.6,0
27.0,124.0,1.0,15.1,2.0,12.2,0
29.6,122.0,0.0,16.6,2.0,0.0,0
33.3,120.0,1.0,21.7,2.0,0.0,0
27.1,215.0,3.0,23.2,1.0,9.2,0
45.2,70.0,3.0,24.1,1.0,31.6,1
58.4,284.0,0.0,24.8,0.0,0.0,0
24.0,174.0,0.0,9.0,2.0,13.1,0
29.5,131.0,0.0,13.4,2.0,0.0,0
65.5,359.0,0.0,15.9,0.0,0.0,0
47.9,255.0,2.0,21.9,0.0,12.0,0
55.1,190.0,2.0,27.6,0.0,3.4,0
51.4,257.0,1.0,30.0,0.0,11.9,0
0.0,263.0,0.0,15.4,3.0,22.1,0
20.6,159.0,5.0,21.4,2.0,24.3,0
51.6,366.0,2.0,15.7,0.0,7.7,1
55.6,239.0,2.0,23.1,0.0,26.3,0
52.2,212.0,0.0,23.6,0.0,8.9,0
21.1,248.0,2.0,26.7,2.0,9.9,0
25.8,206.0,0.0,8.5,2.0,6.1,1
25.4,114.0,0.0,14.8,2.0,12.1,0
29.9,148.0,0.0,25.3,2.0,12.4,0
41.4,55.0,1.0,19.9,1.0,0.0,0
51.8,3.0,3.0,13.8,1.0,0.0,0
49.6,1.0,1.0,16.7,1.0,0.0,0
24.4,160.0,1.0,15.8,2.0,30.9,0
24.7,198.0,0.0,31.4,2.0,0.0,0
29.4,218.0,4.0,35.1,1.0,28.3,0
40.5,186.0,4.0,20.3,1.0,14.7,1
49.8,287.0,0.0,23.3,0.0,1.9,0
46.3,286.0,0.0,14.6,0.0,4.5,0
47.6,202.0,1.0,21.6,0.0,1.2,0
12.1,233.0,0.0,34.8,2.0,9.6,0
41.1,331.0,0.0,34.9,0.0,11.9,1
47.2,190.0,3.0,27.5,0.0,17.0,0
33.8,30.0,3.0,8.6,2.0,28.7,1
50.4,113.0,3.0,14.8,1.0,30.8,1
35.5,74.0,1.0,21.2,2.0,4.9,0
64.3,148.0,4.0,28.9,0.0,20.6,1
59.2,1.0,1.0,23.1,1.0,47.6,1
20.3,187.0,1.0,8.4,2.0,39.3,0
41.1,234.0,0.0,28.7,1.0,0.0,0
35.9,121.0,4.0,24.9,1.0,12.0,1
33.0,80.0,0.0,18.6,2.0,5.3,0
59.0,203.0,3.0,30.3,0.0,29.6,0
57.0,251.0,6.0,4.4,0.0,0.0,1
35.6,317.0,1.0,31.2,1.0,9.0,1
38.9,65.0,0.0,18.0,2.0,0.0,0
2.9,81.0,1.0,22.0,3.0,2.4,1
25.6,120.0,0.0,20.2,2.0,9.0,0
37.7,320.0,0.0,22.5,1.0,0.0,0
40.3,321.0,0.0,22.9,1.0,3.6,0
62.4,275.0,0.0,21.9,0.0,0.0,0
16.5,198.0,1.0,28.2,2.0,36.0,0
46.0,39.0,2.0,26.2,1.0,0.0,0
36.8,161.0,0.0,22.7,1.0,0.0,0
32.4,120.0,0.0,19.0,2.0,0.0,0
32.6,131.0,1.0,23.7,2.0,7.7,0
52.5,210.0,1.0,31.9,0.0,10.0,0
55.5,139.0,5.0,20.6,0.0,22.5,1
27.8,158.0,0.0,17.2,2.0,0.0,0
56.8,270.0,4.0,10.1,0.0,9.1,1
52.8,202.0,2.0,17.8,0.0,13.9,0
28.2,124.0,1.0,26.0,2.0,22.7,0
15.9,192.0,0.0,27.6,2.0,13.7,0
50.2,281.0,5.0,25.4,0.0,2.6,1
40.5,266.0,2.0,22.6,1.0,8.6,0
36.6,86.0,2.0,24.5,2.0,16.7,0
30.1,49.0,1.0,31.0,2.0,36.6,1
21.9,177.0,0.0,7.2,2.0,1.7,1
41.7,80.0,1.0,20.9,1.0,0.0,0
46.8,252.0,0.0,10.5,0.0,0.0,0
67.1,268.0,0.0,20.3,0.0,0.0,0
45.1,244.0,0.0,24.9,1.0,0.0,0
18.3,179.0,0.0,10.7,2.0,9.8,0
55.2,319.0,1.0,29.4,0.0,16.3,0
49.6,191.0,4.0,1.0,0.0,27.0,0
29.8,46.0,1.0,28.6,2.0,12.9,0
57.6,249.0,1.0,29.8,0.0,3.3,0
18.8,235.0,2.0,5.8,2.0,4.2,0
36.6,122.0,0.0,15.5,1.0,0.0,0
50.4,242.0,2.0,24.1,0.0,14.5,0
60.0,31.0,2.0,6.6,1.0,51.6,1
27.2,143.0,0.0,1.0,2.0,0.0,0
17.7,178.0,0.0,8.8,2.0,9.3,0
53.8,304.0,6.0,34.2,0.0,0.0,1
58.3,168.0,2.0,12.1,0.0,9.0,0
43.6,30.0,2.0,26.4,1.0,0.0,1
7.8,202.0,0.0,19.6,3.0,24.2,0
40.5,43.0,1.0,8.9,2.0,0.0,0
37.6,81.0,2.0,18.0,2.0,28.6,1
25.9,142.0,0.0,21.7,2.0,0.0,0
10.3,165.0,0.0,28.5,3.0,0.0,1
41.4,227.0,3.0,27.9,1.0,19.5,0
46.5,215.0,2.0,20.8,1.0,17.6,0
42.3,293.0,4.0,18.3,0.0,0.0,1
38.7,233.0,0.0,28.3,1.0,0.0,0
34.0,114.0,1.0,25.3,2.0,0.0,0
29.8,144.0,1.0,23.2,2.0,0.0,0
39.4,320.0,0.0,26.7,1.0,9.6,1
25.3,141.0,0.0,23.0,2.0,10.1,0
61.5,161.0,3.0,16.6,0.0,26.6,1
43.7,228.0,0.0,26.3,1.0,0.0,0
52.3,286.0,2.0,13.2,0.0,10.4,0
35.1,79.0,1.0,8.1,2.0,2.2,0
61.6,254.0,4.0,26.8,0.0,15.6,1
51.0,211.0,1.0,11.2,0.0,0.9,0
11.9,144.0,0.0,36.5,3.0,21.3,1
40.0,48.0,1.0,29.0,2.0,0.0,0
63.3,214.0,0.0,12.7,0.0,1.6,0
63.8,274.0,0.0,19.6,0.0,5.5,0
58.4,195.0,4.0,17.6,0.0,8.9,1
69.6,239.0,0.0,25.4,0.0,0.0,0
48.2,243.0,2.0,17.6,0.0,0.0,1
38.3,194.0,2.0,19.7,1.0,17.2,0
46.9,28.0,1.0,35.2,1.0,0.0,0
24.7,61.0,2.0,13.8,2.0,25.8,1
14.7,225.0,0.0,26.3,2.0,25.6,0
35.7,72.0,2.0,26.3,2.0,28.2,0
40.7,36.0,2.0,26.5,2.0,11.0,0
79.1,153.0,3.0,32.4,0.0,32.0,1
40.6,239.0,2.0,29.9,1.0,6.8,0
22.4,141.0,0.0,26.1,2.0,11.6,0
60.1,248.0,0.0,23.8,0.0,4.4,0
42.3,214.0,0.0,20.0,1.0,0.0,0
48.5,259.0,0.0,18.8,0.0,9.8,0
37.0,208.0,3.0,12.7,1.0,12.9,0
32.5,110.0,1.0,24.2,2.0,11.3,0
40.0,199.0,5.0,15.3,1.0,11.0,1
27.2,275.0,4.0,20.9,1.0,17.1,0
55.3,234.0,1.0,24.8,0.0,14.6,0
21.7,144.0,0.0,30.9,2.0,11.4,0
57.1,228.0,1.0,11.6,0.0,11.8,0
28.0,137.0,1.0,29.6,2.0,15.3,0
38.8,33.0,2.0,12.5,2.0,6.5,0
30.5,71.0,1.0,32.1,2.0,12.4,0
47.2,316.0,0.0,33.7,0.0,8.8,0
41.4,187.0,3.0,19.2,1.0,20.3,0
60.8,140.0,3.0,25.3,0.0,32.3,1
44.1,255.0,0.0,18.4,0.0,0.0,0
18.7,187.0,0.0,27.4,2.0,11.8,0
32.1,247.0,3.0,21.5,1.0,6.1,1
30.5,112.0,0.0,27.1,2.0,0.0,0
36.4,300.0,4.0,12.0,0.0,7.1,1
45.9,49.0,2.0,21.0,1.0,0.0,0
37.6,167.0,5.0,9.6,1.0,28.1,0
20.2,169.0,0.0,30.7,2.0,5.9,0
23.3,163.0,0.0,15.7,2.0,12.7,0
28.9,204.0,2.0,13.4,1.0,0.0,1
42.9,49.0,1.0,16.9,1.0,0.0,0
32.9,210.0,3.0,16.6,1.0,1.7,1
24.3,179.0,2.0,2.5,2.0,0.3,1
52.4,192.0,1.0,6.6,0.0,2.0,0
10.3,211.0,0.0,33.8,3.0,13.5,0
37.1,286.0,0.0,19.0,1.0,11.7,1
36.8,211.0,3.0,18.7,1.0,20.5,0
47.8,253.0,1.0,26.4,0.0,5.6,0
67.2,254.0,5.0,16.2,0.0,18.7,1
52.5,188.0,0.0,28.9,0.0,7.2,0
42.4,215.0,4.0,12.6,1.0,12.3,1
38.3,284.0,0.0,22.1,1.0,12.6,1
44.4,267.0,0.0,9.6,1.0,0.0,0
39.2,52.0,0.0,34.7,2.0,0.0,0
24.9,109.0,0.0,30.9,2.0,2.0,0
55.2,246.0,0.0,12.7,0.0,5.3,0
88.7,276.0,1.0,18.3,0.0,25.6,0
40.8,212.0,4.0,15.1,1.0,30.0,0
27.4,234.0,1.0,22.9,1.0,0.3,1
27.2,162.0,0.0,17.3,2.0,1.4,0
35.3,331.0,2.0,21.2,0.0,0.0,1
57.2,141.0,4.0,16.9,0.0,27.1,1
31.7,267.0,2.0,18.7,1.0,12.9,0
30.4,111.0,0.0,11.3,2.0,0.0,0
25.9,259.0,0.0,15.3,2.0,0.0,0
24.1,123.0,0.0,13.8,2.0,19.6,0
54.4,237.0,3.0,16.8,0.0,25.2,0
45.6,231.0,1.0,38.8,1.0,4.0,0
37.0,113.0,5.0,15.2,1.0,18.3,1
35.2,111.0,1.0,21.6,2.0,2.2,0
47.0,36.0,2.0,23.9,1.0,0.0,0
41.9,184.0,4.0,12.3,1.0,29.8,0
49.0,209.0,0.0,11.1,0.0,3.8,0
32.5,247.0,0.0,22.4,1.0,2.8,1
72.9,248.0,0.0,22.1,0.0,0.9,0
62.4,265.0,0.0,17.6,0.0,0.0,0
52.1,169.0,4.0,16.1,0.0,22.7,1
50.4,241.0,0.0,12.7,0.0,5.4,0
54.0,1.0,2.0,11.0,1.0,0.0,0
56.2,255.0,7.0,15.0,0.0,6.2,1
57.2,242.0,2.0,10.4,0.0,24.3,0
61.5,183.0,0.0,15.6,0.0,5.1,0
57.7,239.0,1.0,23.2,0.0,8.6,0
8.9,142.0,0.0,20.1,3.0,13.7,1
27.9,104.0,0.0,29.4,2.0,0.0,0
41.2,161.0,4.0,12.2,1.0,18.3,0
49.0,251.0,0.0,14.9,0.0,0.0,0
38.2,297.0,2.0,30.4,0.0,0.0,1
28.2,293.0,0.0,18.6,1.0,0.0,0
32.4,220.0,3.0,24.9,1.0,21.6,0
41.1,101.0,1.0,3.3,1.0,0.0,0
30.3,244.0,0.0,24.1,1.0,10.3,1
33.8,141.0,2.0,17.7,2.0,13.3,0
29.5,170.0,0.0,20.0,2.0,0.0,0
28.4,114.0,1.0,23.5,2.0,0.0,0
64.1,259.0,0.0,6.8,0.0,15.3,0
36.9,189.0,5.0,18.5,1.0,18.3,0
43.9,330.0,0.0,21.4,0.0,11.1,1
37.6,143.0,4.0,26.9,1.0,12.9,1
40.8,240.0,2.0,14.4,1.0,15.6,0
74.8,276.0,0.0,8.2,0.0,1.7,0
58.1,188.0,5.0,21.1,0.0,24.0,1
30.9,87.0,1.0,11.5,2.0,26.5,0
51.5,296.0,1.0,30.0,0.0,13.5,0
45.9,222.0,2.0,20.3,0.0,13.9,0
45.0,246.0,0.0,26.5,1.0,0.0,0
37.8,231.0,0.0,21.2,1.0,0.0,0
62.9,257.0,0.0,27.5,0.0,1.5,0
51.6,432.0,3.0,22.8,0.0,17.0,1
30.7,138.0,0.0,14.0,2.0,2.9,0
25.2,163.0,0.0,20.2,2.0,0.0,0
48.1,173.0,4.0,24.0,0.0,17.9,1
22.3,165.0,1.0,29.0,2.0,27.3,0
40.8,256.0,0.0,11.1,1.0,0.2,0
50.5,48.0,4.0,8.5,1.0,23.6,1
26.6,250.0,5.0,34.0,1.0,0.0,1
63.7,1.0,2.0,13.6,1.0,0.0,0
50.8,237.0,0.0,5.5,0.0,8.3,0
42.1,36.0,0.0,28.7,1.0,0.0,0
34.4,72.0,1.0,9.0,2.0,6.8,0
24.0,171.0,0.0,19.3,2.0,0.0,0
53.4,177.0,5.0,25.2,0.0,15.7,1
42.2,268.0,1.0,20.5,0.0,3.5,0
53.9,270.0,0.0,23.1,0.0,0.0,0
42.5,43.0,1.0,18.8,1.0,0.0,0
17.0,231.0,0.0,19.3,2.0,24.8,0
85.5,218.0,0.0,20.4,0.0,17.0,0
47.1,400.0,2.0,22.2,0.0,21.3,1
37.0,155.0,4.0,5.3,1.0,8.3,1
71.3,467.0,0.0,20.8,0.0,12.2,1
54.2,365.0,3.0,17.9,0.0,3.2,1
23.7,1.0,0.0,11.5,3.0,41.2,1
42.5,99.0,2.0,23.9,1.0,31.8,1
36.7,61.0,1.0,11.1,2.0,5.3,0
9.7,259.0,0.0,7.1,2.0,27.0,0
51.5,120.0,3.0,19.8,1.0,28.6,1
22.9,223.0,1.0,8.5,2.0,0.5,0
39.1,64.0,1.0,20.7,2.0,1.5,0
8.2,221.0,0.0,26.8,3.0,21.7,0
44.3,27.0,2.0,14.1,1.0,0.0,0
6.9,220.0,0.0,16.1,3.0,42.2,0
25.9,104.0,1.0,26.3,2.0,21.0,0
28.8,110.0,0.0,26.9,2.0,0.0,0
51.1,271.0,1.0,33.6,0.0,14.5,0
42.9,207.0,3.0,11.7,1.0,15.5,0
54.8,111.0,2.0,21.1,1.0,37.6,1
33.9,83.0,1.0,14.7,2.0,0.9,1
31.5,95.0,1.0,34.4,2.0,6.3,0
30.3,260.0,1.0,24.1,1.0,0.0,0
51.8,209.0,4.0,19.2,0.0,15.8,1
47.0,94.0,3.0,28.2,1.0,25.5,1
9.8,207.0,0.0,23.2,3.0,19.5,0
25.6,264.0,0.0,26.7,2.0,11.3,1
26.2,117.0,1.0,18.3,2.0,14.9,0
39.6,257.0,0.0,29.3,1.0,0.0,0
25.8,207.0,0.0,18.3,2.0,3.6,0
13.5,210.0,0.0,24.7,2.0,0.0,0
34.0,67.0,1.0,21.4,2.0,0.2,0
60.3,471.0,0.0,22.7,0.0,30.8,1
34.1,100.0,2.0,23.9,2.0,23.8,0
65.6,180.0,1.0,25.3,0.0,18.5,0
24.9,179.0,0.0,12.9,2.0,6.2,0
15.1,222.0,0.0,15.0,2.0,9.9,0
51.5,286.0,0.0,20.9,0.0,4.0,0
51.6,226.0,5.0,16.6,0.0,12.5,1
41.7,276.0,1.0,21.9,0.0,6.8,0
41.8,232.0,1.0,12.8,1.0,0.0,0
49.2,236.0,1.0,35.3,0.0,3.7,0
68.6,124.0,4.0,28.8,0.0,34.9,0
12.4,173.0,0.0,20.1,3.0,33.5,0
51.1,85.0,5.0,9.9,1.0,22.8,1
52.2,285.0,0.0,27.9,0.0,0.0,0
36.6,256.0,0.0,17.7,1.0,0.0,0
30.1,133.0,1.0,20.1,2.0,11.5,0
41.4,64.0,3.0,26.7,1.0,18.2,0
25.5,247.0,1.0,16.3,1.0,0.0,1
27.8,175.0,4.0,15.8,1.0,0.0,1
23.5,215.0,3.0,8.1,2.0,0.5,1
39.7,112.0,4.0,14.8,1.0,15.5,1
47.9,368.0,0.0,26.5,0.0,17.3,1
61.3,253.0,0.0,13.4,0.0,3.2,0
13.7,241.0,0.0,16.8,2.0,0.8,0
17.9,231.0,0.0,17.8,2.0,6.0,0
61.5,263.0,5.0,24.4,0.0,15.6,1
38.2,207.0,0.0,14.3,1.0,19.0,1
31.9,133.0,1.0,15.6,2.0,0.0,0
9.7,201.0,0.0,31.0,3.0,11.9,0
56.3,76.0,2.0,23.8,1.0,34.5,1
63.5,1.0,4.0,32.3,1.0,4.2,0
40.4,275.0,0.0,18.9,1.0,0.0,0
37.0,55.0,1.0,10.4,2.0,5.3,0
34.7,248.0,0.0,19.5,1.0,18.2,1
54.6,272.0,0.0,14.5,0.0,10.6,0
35.1,76.0,3.0,26.5,2.0,23.9,1
30.7,128.0,1.0,17.5,2.0,15.9,0
56.3,255.0,2.0,30.8,0.0,21.6,0
48.6,257.0,0.0,18.2,0.0,0.0,0
17.4,222.0,0.0,9.1,2.0,27.7,0
16.7,181.0,1.0,30.0,2.0,9.3,1
26.7,253.0,1.0,27.7,1.0,0.8,0
65.9,93.0,2.0,15.5,0.0,45.1,1
45.1,273.0,1.0,27.6,0.0,14.8,0
55.9,234.0,3.0,17.8,0.0,29.5,0
35.7,132.0,1.0,28.9,1.0,0.0,0
29.6,115.0,0.0,34.3,2.0,0.0,0
80.7,220.0,1.0,20.0,0.0,3.6,0
27.2,126.0,1.0,21.0,2.0,19.8,0
35.5,290.0,2.0,14.3,1.0,9.3,1
34.1,85.0,2.0,24.7,2.0,25.4,0
44.2,7.0,1.0,32.2,2.0,0.0,0
30.0,97.0,0.0,17.4,2.0,0.0,0
56.8,247.0,0.0,15.0,0.0,1.9,1
56.2,253.0,0.0,20.7,0.0,12.8,0
33.3,146.0,2.0,12.0,2.0,12.1,0
38.9,256.0,1.0,6.6,1.0,0.0,0
32.0,114.0,1.0,26.0,2.0,3.3,0
7.0,142.0,0.0,10.4,3.0,0.0,1
